ECE,Group,LSTM,conv,augmented,frame,mAP,normal_acc,mandown_acc,cross_acc,accuracy
0.5350640496551452,1,1,6,0,3,0.9529784425463609,0.9709537908120628,0.9434252039832408,0.9445563328437794,0.93875277
0.535231922,0,0,6,0,5,0.9600387866651335,0.9849402541294797,0.9510460048810578,0.9441301009848633,0.941964269
0.5362051774862108,1,0,6,1,11,0.9010406516094461,0.9575074097341645,0.9055717444437636,0.8400428006504103,0.92281878
0.5385764385932514,1,1,3,1,11,0.886285535,0.9552713733060373,0.8869096268489667,0.816675604,0.899328887
0.539460486,1,1,6,1,3,0.9572969980661115,0.9877022349229535,0.9388121948470847,0.9453765644282962,0.936525583
0.5399569567301965,0,0,5,0,11,0.9421837098378457,0.9692505096560894,0.9436485236098412,0.9136520962476063,0.919463098
0.5412780816722794,0,1,5,1,9,0.95108424,0.992226556,0.9290873360200675,0.9319388291669979,0.911434948
0.5486321348284418,0,0,6,1,11,0.9604844061620099,0.9863360564709361,0.9560188174912134,0.939098345,0.919463098
0.5486471760414453,1,1,1,0,11,0.9401554812229573,0.9827786927079866,0.9314678242071407,0.906219927,0.932885885
0.5502618464001897,1,0,1,0,11,0.9203649007184311,0.9640307983920391,0.9225788677603889,0.8744850360028655,0.927293062
0.5512639887927906,0,1,1,1,9,0.9400405524169345,0.9715886449043191,0.9189793041768808,0.9295537081696039,0.9147982
0.5518800679776608,1,0,6,0,3,0.9561254556629571,0.9820544650932016,0.9525672626025516,0.933754639,0.945434272
0.5540850880102445,1,1,4,1,9,0.9176594572394491,0.9889944551595572,0.883793806,0.8801901105610074,0.912556052
0.5571617581245372,1,1,1,1,7,0.9329878993724884,0.9602324518226473,0.9345376554815151,0.904193591,0.954444468
0.5588721598705262,1,1,3,1,3,0.9577539855796484,0.9868315538525906,0.9520719486845476,0.9343584542018072,0.937639177
0.565932507,0,0,5,1,9,0.9525715197466212,0.9908131728772026,0.9354124968426893,0.9314888895199719,0.924887896
0.5669272685048923,0,1,6,1,11,0.95995661,0.9876293971948108,0.9507860994063109,0.9414543322054992,0.926174521
0.5730862443996834,1,1,4,1,3,0.9319084159342447,0.9739057478814288,0.9232581218627567,0.8985613780585482,0.943207145
0.5734333194328395,1,0,3,0,11,0.9247677487747272,0.9610350704833682,0.9231889300852427,0.8900792457555705,0.90492171
0.5774341516173243,0,0,3,1,1,0.9262113392376383,0.9649611751905345,0.8969345325084432,0.9167383100139371,0.886917949
0.581591044,1,1,3,0,11,0.9137816823613362,0.9663491730306524,0.9051135011370786,0.8698823729162776,0.931767344
0.5832516350295579,1,1,1,0,1,0.9320272539146556,0.9555308005552025,0.9210635588142693,0.9194874023744947,0.904656291
0.5842721295419604,1,0,1,1,11,0.9054889825247142,0.9366028563267038,0.9209712524708702,0.8588928387765687,0.920581639
0.5847689116112751,1,1,5,0,1,0.931099128,0.9558739634098948,0.8972925748166913,0.9401308463122319,0.931263864
0.5994885850469858,1,1,4,0,3,0.953528128,0.9757421135590032,0.9524384388865551,0.9324038330287735,0.942093551
0.6005670090732047,0,1,6,0,1,0.9288086105417928,0.9544567405916438,0.9122842120978116,0.9196848789359229,0.902438998
0.6009578104089557,1,0,5,0,3,0.9639565502713278,0.9791746985185811,0.9552002214271612,0.957494731,0.937639177
0.6047267718604755,0,1,4,0,1,0.9128530943014348,0.9227365276589845,0.922299824,0.893522931,0.786031067
0.6069798660008464,1,1,2,0,1,0.9319462613646646,0.9541062426519802,0.9176728605010931,0.9240596809409208,0.874722838
0.6188289165470205,1,0,6,1,1,0.9302237573439441,0.954780981,0.9166588932654267,0.9192313980771157,0.886917949
0.6303551882856493,0,0,2,0,1,0.9365082158222147,0.9592053974651706,0.9133327696331666,0.9369864803683067,0.944567621
0.6305072843086349,0,1,3,0,1,0.926338841,0.9535613501940506,0.9175903384084848,0.9078648342230415,0.922394693
0.6392382099163718,0,1,1,0,1,0.937546912,0.953840864,0.9180349569850567,0.9407649149305031,0.942350328
0.6549243906627497,1,0,1,0,1,0.9398815774201669,0.9569817791247699,0.9138329006081516,0.9488300525275788,0.903547645
0.6614152024149231,0,0,1,0,1,0.9365045012983998,0.9672335257926605,0.9155758013505172,0.9267041767520217,0.939024389
0.6663245923965258,1,1,2,1,1,0.9434253117142261,0.9598012368287057,0.9295467917828456,0.9409279065311271,0.891352534
0.6676205570908411,0,0,2,1,1,0.9313969796295875,0.9584529674888024,0.9207520175342451,0.9149859538657148,0.903547645
0.6754364636221522,0,0,3,0,1,0.9456270298099018,0.9684575269618703,0.9286313325917902,0.9397922298760449,0.919068754
0.6838054917912194,0,1,5,0,1,0.9437766573126779,0.9560514508619287,0.9234950821306007,0.9517834389455043,0.925720632
0.6967736038759099,0,0,6,1,1,0.9384020666325968,0.9581528075000052,0.909026931,0.9480264614949195,0.910199583
0.7103345522230267,1,1,4,0,1,0.8888812840348849,0.9209699602698315,0.9118003624322949,0.8338735294025282,0.796008885
0.7152478378612501,0,0,4,0,1,0.935002324,0.9516624860490338,0.9161121536797314,0.9372323310763019,0.913525522
0.7223998034621791,1,1,6,0,1,0.9522773551418867,0.970865197,0.9534159753992351,0.9325508928462701,0.942350328
0.7303328606476809,1,0,5,0,1,0.9384015546475603,0.9596741109297693,0.9254156645726479,0.9301148884402635,0.942350328
0.7350984452409748,1,0,2,1,1,0.8784863417896799,0.8966141922578456,0.8489388371361338,0.8899059959750605,0.697339237
0.7623495150352817,1,0,6,0,1,0.9457411390069527,0.9622599387071253,0.9382977509487669,0.936665727,0.906873643
0.7679025956622292,0,0,5,0,1,0.9313788223538323,0.9595268817110051,0.9309474446534358,0.9036621406970559,0.894678473
0.7854742146850235,0,1,4,1,1,0.9014916849841311,0.9519012872509474,0.8782540819694591,0.874319686,0.811529934
0.7972040495966155,0,0,3,0,3,0.9701325709786804,0.9813793648967951,0.9583682252789429,0.9706501227603032,0.944320738
0.7983087277638807,0,0,6,0,1,0.9184572953476063,0.9684925476424483,0.9211416131857995,0.8657377252145712,0.923503339
0.8074287202507876,1,0,4,0,1,0.9429408506046985,0.9574430285888615,0.9345071514646393,0.9368723717605946,0.871396899
0.8238413353961976,1,1,3,0,1,0.9198253286428373,0.9527889069324513,0.9176914931620852,0.8889955858339752,0.809312642
0.8654998750179315,0,1,6,0,3,0.9531001166189368,0.9792271328969909,0.932256068,0.9478171492820355,0.913140297
0.9900773076061684,0,1,2,0,11,0.8541661726006479,0.9840496011930749,0.8825526807730532,0.6958962358358156,0.919463098
