Original_ECE,Platt_scaling_ECE,Isotonic_regression_ECE
0.048172561588888926,0.029546967535191933,0.008025479929524659
0.05468421456570151,0.031837116303578814,0.015932629895203918
0.05762978129464288,0.028969674550651484,0.005715445046432503
0.05674238267337818,0.0336431934833558,0.01972325732881071
0.04671723262749438,0.03960749570521752,0.01472527053287413
0.06914744937219724,0.041407350128282186,0.01274428214798925
0.035458753144444535,0.04468077143252464,0.008777240529717057
0.04276602447661476,0.02741865558678933,0.00505326480404514
0.061359179229910694,0.04223575682569815,0.01923738110000186
0.06707766498881439,0.04130515276124894,0.007354053869274995
0.08460111543237253,0.06806047170563638,0.03745509127382674
0.06451081752242147,0.03093584321009721,0.021395934080200945
0.053412628677777754,0.04122583220192824,0.007731575125802411
0.04670769638084639,0.04010688162303293,0.01617732275720461
0.05702192512276785,0.03359125298848949,0.006110969375526621
0.0723061748098434,0.08333576709746787,0.01590717658188484
0.06275427719512205,0.04630495808348408,0.01737917710451062
0.07606190082959632,0.050984487476805285,0.01835699229916103
0.04529207631111101,0.03068847054772477,0.014118749243136013
0.05366255428730523,0.03363813576848736,0.014925087498386835
0.06502607438616079,0.04430941981759809,0.011140197503238561
0.06872924214765108,0.05875130347466505,0.009838352953315423
